EVENT_TIME,EVENT_ID,CHANNEL,CHALLENGE_RESULT,USER_ID,IP_ADDRESS,ISP,USER_COUNTRY,PAYEE_ID,PAYEE_COUNTRY,AMOUNT,IS_FRAUD
20160803 17:34,1505,MOBILE-APP,Y,user728,24.24.191.49,ISP7,ISL,payee31,CHN,50,G
20160803 17:36,1506,MOBILE-BROWSER,Y,user833,97.11.124.174,ISP15,ITA,payee79,CHN,3000,G
20160803 17:38,1507,WEB,Y,user761,229.95.177.0,ISP5,DEU,payee97,RUS,30000,G
20160803 17:43,1508,MOBILE-BROWSER,N,user186,46.107.217.74,ISP23,NCL,payee44,VEN,80,F
20160803 17:46,1509,MOBILE-APP,Y,user898,184.122.153.231,ISP11,MAC,payee74,NGA,500,G
20160803 17:50,1510,MOBILE-APP,Y,user660,91.181.68.236,ISP30,GBR,payee77,VEN,70000,G
20160803 17:51,1511,MOBILE-APP,Y,user384,67.148.147.164,ISP21,NZL,payee68,NGA,600,G
20160803 17:52,1512,MOBILE-APP,Y,user236,191.141.142.8,ISP17,USA,payee27,NGA,9000,F
20160803 17:53,1513,MOBILE-BROWSER,N,user238,189.77.69.2,ISP13,NIC,payee20,VAT,800,F
20160803 17:54,1514,WEB,Y,user866,181.105.105.195,ISP19,USA,payee24,USA,200,G
20160803 17:56,1515,MOBILE-BROWSER,Y,user376,204.223.221.182,ISP5,NER,payee2,USA,2,G
20160803 17:57,1516,WEB,Y,user406,156.230.183.110,ISP16,NGA,payee81,USA,20,G
20160803 17:59,1517,MOBILE-BROWSER,Y,user476,213.131.106.109,ISP12,CHN,payee53,URY,100000,G
20160803 18:00,1518,MOBILE-BROWSER,Y,user186,63.245.99.133,ISP8,NER,payee80,UZB,4000,F
20160803 18:02,1519,WEB,Y,user797,159.7.122.121,ISP8,PRK,payee80,UKR,80000,G
20160803 18:03,1520,MOBILE-APP,Y,user396,128.76.11.62,ISP8,CHN,payee88,UGA,1,G
20160803 18:05,1521,MOBILE-APP,Y,user582,22.229.124.150,ISP30,NOR,payee26,TZA,100,G
20160803 18:05,1522,MOBILE-APP,Y,user721,94.97.9.208,ISP11,OMN,payee51,TWN,80,G
20160803 18:10,1523,MOBILE-BROWSER,Y,user551,48.240.189.116,ISP24,PAK,payee7,TUV,4,G
20160803 18:13,1524,MOBILE-APP,Y,user363,200.158.60.247,ISP30,PLW,payee9,CHN,6,G
20160803 18:14,1525,MOBILE-APP,Y,user473,199.218.104.204,ISP4,PSE,payee17,TUN,5,G
20160803 18:16,1526,MOBILE-BROWSER,Y,user793,219.231.213.22,ISP30,PAN,payee5,CHN,40,G
20160803 18:17,1527,MOBILE-APP,Y,user380,247.180.121.233,ISP30,PNG,payee17,TON,7,G
20160803 18:19,1528,WEB,Y,user460,167.184.184.72,ISP22,PRY,payee2,TLS,7,G
20160803 18:21,1529,MOBILE-BROWSER,Y,user410,56.76.225.203,ISP19,PER,payee45,TKM,40000,G
20160803 18:24,1530,MOBILE-APP,Y,user413,26.115.33.151,ISP21,NLD,payee33,TKL,9,G
20160803 18:24,1531,MOBILE-APP,Y,user768,42.243.134.228,ISP16,PCN,payee46,TJK,1,G
20160803 18:26,1532,MOBILE-APP,Y,user783,238.190.102.42,ISP24,CHN,payee73,THA,8,G
20160803 18:38,1533,MOBILE-APP,Y,user453,39.157.205.47,ISP26,COL,payee69,TGO,10,G
20160803 18:38,1534,MOBILE-APP,Y,user880,244.255.227.56,ISP18,USA,payee50,WSM,400,G
20160803 18:42,1535,WEB,Y,user57,223.46.177.94,ISP12,NGA,payee100,USA,6,F
20160803 18:43,1536,MOBILE-BROWSER,Y,user693,198.100.209.231,ISP16,GBR,payee29,WLF,1000,G
20160803 18:44,1537,WEB,Y,user640,146.77.183.53,ISP14,CHN,payee86,VUT,8000,G
20160803 18:45,1538,MOBILE-APP,Y,user1,197.251.88.223,ISP2,NIU,payee2,URY,100,F
20160803 18:46,1539,MOBILE-APP,Y,user302,65.116.216.167,ISP20,NLD,payee99,CHN,600,G
20160803 18:48,1540,MOBILE-APP,Y,user313,80.140.65.10,ISP25,NLD,payee52,RUS,600,G
20160803 18:49,1541,MOBILE-APP,Y,user383,251.105.160.33,ISP18,ISL,payee38,NGA,8000,G
20160803 18:50,1542,MOBILE-BROWSER,Y,user444,53.44.88.55,ISP16,ITA,payee25,VEN,5000,G
20160803 18:54,1543,MOBILE-APP,Y,user508,183.74.160.88,ISP9,DEU,payee32,VCT,600,G
20160803 18:58,1544,WEB,Y,user437,235.80.20.122,ISP2,MAC,payee12,VAT,300,G
20160803 19:06,1545,MOBILE-BROWSER,Y,user643,243.171.58.238,ISP28,NCL,payee37,UZB,10,G
20160803 19:08,1546,MOBILE-BROWSER,N,user633,224.164.244.110,ISP15,USA,payee21,CHN,30,G
20160803 19:11,1547,MOBILE-APP,N,user383,17.246.207.101,ISP18,GBR,payee7,YEM,80000,G
20160803 19:12,1548,MOBILE-BROWSER,N,user312,18.103.5.47,ISP21,CHN,payee22,XKX,10,G
20160803 19:14,1549,MOBILE-APP,N,user530,150.182.35.48,ISP19,NLD,payee44,NGA,10,G
20160803 19:14,1550,MOBILE-BROWSER,N,user582,41.133.205.100,ISP22,ARG,payee17,WLF,9000,G
20160803 19:14,1551,WEB,N,user623,5.93.58.253,ISP20,ISL,payee81,NGA,4000,G
20160803 19:19,1552,WEB,N,user728,161.202.132.177,ISP11,ITA,payee84,CHN,400,G
20160803 19:26,1553,MOBILE-BROWSER,N,user783,68.57.241.37,ISP16,CHN,payee9,RUS,7000,G
20160803 19:27,1554,WEB,N,user833,4.205.5.101,ISP15,MAC,payee26,NGA,900,G
20160803 19:35,1555,WEB,Y,user807,173.195.116.88,ISP27,USA,payee25,VEN,10,G
20160803 19:37,1556,MOBILE-APP,N,user818,109.116.114.207,ISP8,USA,payee82,VCT,600,G
20160803 19:37,1557,MOBILE-BROWSER,Y,user567,26.216.13.166,ISP19,USA,payee77,VAT,20000,G
20160803 19:42,1558,MOBILE-APP,Y,user859,53.44.88.55,ISP8,NER,payee2,UZB,7,G
20160803 19:47,1559,WEB,Y,user626,8.133.240.210,ISP13,NGA,payee74,USA,50,G
20160803 19:49,1560,WEB,N,user658,38.72.70.0,ISP30,NIU,payee11,URY,3,G
20160803 19:54,1561,WEB,Y,user674,38.123.190.243,ISP25,PRK,payee95,UKR,200,G
20160803 19:55,1562,WEB,N,user754,144.182.254.148,ISP7,CHN,payee62,UGA,5000,G
20160803 19:56,1563,MOBILE-APP,Y,user829,89.173.50.86,ISP20,NOR,payee79,RUS,20,G
20160803 20:04,1564,MOBILE-APP,N,user569,143.125.178.166,ISP6,CHN,payee15,TWN,5,G
20160803 20:09,1565,MOBILE-BROWSER,Y,user263,244.87.40.178,ISP5,PRK,payee19,UKR,7000,F
20160803 20:10,1566,MOBILE-BROWSER,N,user481,240.40.121.72,ISP2,PAK,payee31,TUV,90,G
20160803 20:14,1567,MOBILE-BROWSER,N,user693,167.22.254.198,ISP14,PLW,payee35,TUR,1,G
20160803 20:17,1568,WEB,N,user701,171.13.170.112,ISP23,PSE,payee33,CHN,2000,G
20160803 20:17,1569,MOBILE-BROWSER,N,user396,13.36.220.150,ISP1,CHN,payee29,TTO,700,G
20160803 20:17,1570,MOBILE-BROWSER,Y,user171,53.209.218.95,ISP7,MNP,payee49,UGA,60,F
20160803 20:19,1571,WEB,N,user483,212.195.197.120,ISP8,PNG,payee67,TON,10,G
20160803 20:19,1572,MOBILE-APP,N,user778,185.103.11.133,ISP14,PRY,payee66,TLS,40000,G
20160803 20:25,1573,MOBILE-BROWSER,N,user473,145.27.176.30,ISP1,PER,payee2,CHN,9,G
20160803 20:28,1574,MOBILE-BROWSER,Y,user227,138.34.109.110,ISP28,CHN,payee30,CHN,60,F
20160803 20:29,1575,MOBILE-APP,N,user477,38.223.123.100,ISP5,PHL,payee17,TKL,2,G
20160803 20:30,1576,MOBILE-BROWSER,N,user365,203.240.24.121,ISP24,PCN,payee51,TJK,6,G
20160803 20:33,1577,MOBILE-APP,Y,user660,123.110.153.17,ISP24,POL,payee39,RUS,800,G
20160803 20:34,1578,WEB,N,user81,161.156.108.48,ISP3,OMN,payee17,TWN,9,F
20160803 20:35,1579,WEB,Y,user511,45.113.180.200,ISP19,NLD,payee65,TGO,8000,G
20160803 20:36,1580,MOBILE-BROWSER,Y,user811,225.81.8.3,ISP26,USA,payee99,ZAF,600,G
20160803 20:36,1581,MOBILE-BROWSER,Y,user696,215.93.26.134,ISP22,GBR,payee63,YEM,400,G
20160803 20:38,1582,MOBILE-BROWSER,Y,user698,167.190.119.34,ISP7,CHN,payee56,XKX,50,G
20160803 20:41,1583,MOBILE-APP,Y,user662,64.97.249.44,ISP28,NLD,payee2,RUS,40,G
20160803 20:48,1584,MOBILE-BROWSER,Y,user731,30.129.150.54,ISP16,ARG,payee36,WLF,7000,G
20160803 20:50,1585,MOBILE-BROWSER,Y,user640,16.89.199.73,ISP18,ISL,payee34,VUT,600,G
20160803 21:01,1586,MOBILE-BROWSER,Y,user669,201.42.64.178,ISP21,ITA,payee26,CHN,200,G
20160803 21:01,1587,MOBILE-BROWSER,Y,user334,31.82.40.167,ISP21,DEU,payee2,RUS,20,G
20160803 21:05,1588,MOBILE-BROWSER,Y,user444,117.238.115.89,ISP16,MAC,payee89,NGA,100,G
20160803 21:06,1589,MOBILE-APP,Y,user419,148.90.90.89,ISP11,NCL,payee24,RUS,1000,G
20160803 21:09,1590,WEB,Y,user410,21.247.160.17,ISP28,NZL,payee17,VCT,90000,G
20160803 21:12,1591,MOBILE-APP,Y,user869,157.44.252.3,ISP23,NIC,payee46,VAT,3000,G
20160803 21:13,1592,MOBILE-APP,Y,user835,149.87.204.32,ISP24,NER,payee38,UZB,3000,G
20160803 21:14,1593,WEB,Y,user880,215.131.98.237,ISP26,NGA,payee8,USA,70,G
20160803 21:18,1594,MOBILE-BROWSER,Y,user793,140.106.120.195,ISP20,NIU,payee55,URY,10000,G
20160803 21:20,1595,MOBILE-APP,Y,user568,198.31.40.45,ISP22,NLD,payee19,UKR,20000,G
20160803 21:22,1596,MOBILE-APP,Y,user422,218.148.165.176,ISP28,USA,payee37,CHN,100,G
20160803 21:22,1597,WEB,Y,user485,60.16.81.66,ISP24,USA,payee72,TZA,60,G
20160803 21:27,1598,MOBILE-BROWSER,Y,user361,42.169.73.37,ISP4,USA,payee17,CHN,9000,G
20160803 21:33,1599,MOBILE-BROWSER,Y,user313,177.253.91.226,ISP8,CHN,payee23,TUV,50000,G
20160803 21:42,1600,MOBILE-BROWSER,Y,user643,38.66.168.176,ISP16,USA,payee83,TUR,4,G
20160803 21:44,1601,MOBILE-APP,Y,user750,230.145.121.10,ISP18,PSE,payee52,TUN,20,G
20160803 21:46,1602,WEB,Y,user888,17.122.159.188,ISP13,PAN,payee6,TTO,80,G
20160803 21:47,1603,MOBILE-BROWSER,Y,user453,35.138.81.239,ISP8,PNG,payee48,TON,1000,G
20160803 21:47,1604,WEB,Y,user620,190.139.121.110,ISP27,PRY,payee43,TLS,700,G
20160803 21:53,1605,MOBILE-APP,Y,user721,71.164.91.132,ISP19,PER,payee59,NGA,10,G
20160803 21:54,1606,WEB,Y,user797,207.214.135.195,ISP27,PHL,payee76,TKL,6000,G
20160803 21:58,1607,WEB,Y,user519,133.106.76.25,ISP28,PCN,payee2,NGA,300,G
20160803 21:59,1608,MOBILE-BROWSER,Y,user380,228.176.3.0,ISP19,POL,payee64,THA,90000,G
20160803 22:03,1609,WEB,Y,user324,90.100.119.129,ISP7,COL,payee13,CHN,40000,G
20160803 22:09,1610,MOBILE-APP,Y,user196,25.217.102.44,ISP16,CHN,payee41,CHN,1000,F
20160803 22:11,1611,MOBILE-BROWSER,Y,user430,19.172.229.37,ISP29,USA,payee26,ZAF,500,G
20160803 22:11,1612,MOBILE-BROWSER,Y,user431,67.10.250.126,ISP15,GBR,payee88,YEM,60000,G
20160803 22:20,1613,MOBILE-BROWSER,Y,user704,68.124.175.219,ISP25,CHN,payee14,XKX,80,G
20160803 22:25,1614,MOBILE-BROWSER,Y,user741,157.137.192.226,ISP24,NLD,payee68,WSM,900,G
20160803 22:27,1615,WEB,Y,user505,149.224.193.186,ISP14,ARG,payee27,WLF,8,G
20160803 22:31,1616,MOBILE-BROWSER,Y,user356,125.103.159.114,ISP24,CHN,payee98,USA,30,G
20160803 22:32,1617,MOBILE-BROWSER,Y,user656,95.80.212.62,ISP13,ITA,payee45,CHN,30000,G
20160803 22:39,1618,MOBILE-APP,Y,user516,95.41.248.164,ISP22,DEU,payee17,RUS,70000,G
20160803 22:39,1619,WEB,Y,user406,198.20.69.159,ISP2,MAC,payee60,NGA,2000,G
20160803 22:44,1620,WEB,Y,user393,234.212.177.26,ISP25,NCL,payee26,USA,90,G
20160803 22:46,1621,MOBILE-BROWSER,N,user721,200.32.31.64,ISP6,NZL,payee54,VCT,70000,G
20160803 22:50,1622,MOBILE-BROWSER,N,user835,207.214.135.195,ISP26,NIC,payee2,VAT,4,G
20160803 22:54,1623,MOBILE-APP,Y,user530,153.88.173.239,ISP27,NER,payee100,UZB,100000,G
20160803 22:58,1624,WEB,Y,user818,218.8.225.89,ISP16,NGA,payee61,USA,60000,G
20160803 23:05,1625,WEB,N,user750,240.62.248.147,ISP11,USA,payee92,CHN,3,G
20160803 23:06,1626,MOBILE-BROWSER,N,user741,202.129.189.84,ISP16,PRK,payee93,CHN,5,G
20160803 23:07,1627,MOBILE-APP,N,user380,140.231.26.48,ISP23,CHN,payee16,UGA,600,G
20160803 23:07,1628,WEB,N,user485,25.217.102.44,ISP6,NOR,payee20,TZA,10,G
20160803 23:10,1629,MOBILE-APP,N,user356,152.13.143.217,ISP26,OMN,payee53,TWN,4000,G
20160803 23:15,1630,WEB,Y,user477,167.243.212.191,ISP30,PAK,payee71,TUV,100000,G
20160803 23:15,1631,WEB,Y,user473,37.12.66.144,ISP5,PLW,payee4,RUS,60,G
20160803 23:15,1632,MOBILE-APP,Y,user778,125.198.96.31,ISP9,USA,payee40,TUN,300,G
20160803 23:19,1633,WEB,Y,user660,250.171.163.100,ISP5,PAN,payee78,TTO,80000,G
20160803 23:19,1634,WEB,Y,user383,187.214.233.195,ISP25,PNG,payee50,TON,10,G
20160803 23:20,1635,MOBILE-BROWSER,Y,user393,42.243.134.228,ISP21,PRY,payee87,TLS,70,G
20160803 23:28,1636,MOBILE-APP,Y,user396,8.215.43.6,ISP2,CHN,payee10,TKM,1,G
20160803 23:29,1637,WEB,Y,user869,24.61.91.135,ISP6,PHL,payee26,TKL,30000,G
20160803 23:31,1638,MOBILE-APP,Y,user807,167.254.214.222,ISP29,CHN,payee49,TJK,9,G
20160803 23:33,1639,WEB,Y,user324,157.43.53.68,ISP22,POL,payee47,THA,40,G
20160803 23:41,1640,MOBILE-BROWSER,Y,user656,74.27.237.255,ISP11,COL,payee2,TGO,8,G
20160803 23:42,1641,MOBILE-APP,Y,user701,163.57.202.156,ISP25,USA,payee73,WSM,8,G
20160803 23:44,1642,MOBILE-BROWSER,Y,user640,94.112.44.238,ISP19,GBR,payee80,WLF,10,G
20160803 23:46,1643,WEB,Y,user430,95.192.103.32,ISP12,CHN,payee5,VUT,600,G
20160803 23:48,1644,MOBILE-APP,Y,user567,101.42.117.48,ISP14,NLD,payee70,CHN,6000,G
20160803 23:51,1645,MOBILE-APP,Y,user643,212.104.179.9,ISP16,ARG,payee18,RUS,10000,G
20160803 23:53,1646,MOBILE-BROWSER,N,user807,28.69.200.44,ISP20,ISL,payee86,NGA,7,G
20160803 23:53,1647,WEB,Y,user324,215.244.220.26,ISP29,ITA,payee42,VEN,800,G
20160803 23:53,1648,MOBILE-BROWSER,Y,user477,210.44.136.48,ISP6,DEU,payee12,VCT,6,G
20160803 23:55,1649,WEB,Y,user477,51.224.9.20,ISP6,CHN,payee17,VAT,600,G
20160803 23:56,1650,MOBILE-APP,N,user531,199.218.104.204,ISP9,USA,payee97,UZB,9,G
20160804 00:00,1651,WEB,N,user500,19.171.183.192,ISP9,USA,payee91,ZAF,6,G
20160804 00:02,1652,MOBILE-APP,Y,user689,229.36.38.170,ISP23,GBR,payee23,YEM,90,G
20160804 00:05,1653,MOBILE-BROWSER,Y,user443,13.195.247.197,ISP24,CHN,payee55,USA,10,G
20160804 00:05,1654,WEB,Y,user394,85.5.207.32,ISP5,NLD,payee17,CHN,2,G
20160804 00:07,1655,MOBILE-BROWSER,Y,user779,152.162.82.123,ISP11,CHN,payee11,NGA,80,G
20160804 00:08,1656,MOBILE-BROWSER,Y,user238,153.90.146.79,ISP5,PLW,payee23,TUR,300,F
20160804 00:09,1657,WEB,N,user734,161.52.44.206,ISP8,ISL,payee81,CHN,3,G
20160804 00:12,1658,MOBILE-APP,Y,user670,220.80.163.96,ISP22,CHN,payee99,CHN,5,G
20160804 00:18,1659,WEB,N,user599,145.252.230.19,ISP14,DEU,payee2,RUS,10000,G
20160804 00:19,1660,MOBILE-BROWSER,N,user457,126.87.19.197,ISP2,MAC,payee96,NGA,100,G
20160804 00:21,1661,MOBILE-BROWSER,N,user408,126.87.19.197,ISP27,USA,payee87,VEN,500,G
20160804 00:23,1662,MOBILE-APP,N,user608,210.103.198.112,ISP20,NZL,payee26,VCT,900,G
20160804 00:25,1663,MOBILE-APP,Y,user352,11.123.30.168,ISP1,NIC,payee88,VAT,70000,G
20160804 00:26,1664,MOBILE-BROWSER,N,user714,28.106.46.69,ISP1,CHN,payee29,UZB,9,G
20160804 00:27,1665,MOBILE-BROWSER,Y,user197,254.148.7.147,ISP15,PSE,payee17,TUN,10,F
20160804 00:30,1666,MOBILE-BROWSER,N,user407,167.185.114.177,ISP22,NGA,payee78,USA,4000,G
20160804 00:37,1667,MOBILE-APP,Y,user613,241.18.0.233,ISP23,NIU,payee32,URY,80000,G
20160804 00:40,1668,WEB,N,user304,122.234.130.211,ISP22,PRK,payee15,UKR,10,G
20160804 00:41,1669,MOBILE-APP,N,user785,101.249.229.22,ISP1,MNP,payee1,UGA,100000,G
20160804 00:43,1670,WEB,N,user686,225.239.189.238,ISP12,NOR,payee56,TZA,50000,G
20160804 00:46,1671,WEB,N,user399,219.47.131.129,ISP11,OMN,payee63,TWN,40,G
20160804 00:48,1672,MOBILE-APP,N,user751,68.17.138.96,ISP19,CHN,payee66,TUV,700,G
20160804 00:51,1673,MOBILE-BROWSER,N,user534,160.196.224.185,ISP18,GBR,payee2,TUR,8,G
20160804 00:51,1674,WEB,Y,user236,212.195.127.247,ISP10,PAN,payee15,TTO,90,F
20160804 00:52,1675,MOBILE-BROWSER,Y,user330,30.252.34.9,ISP15,PSE,payee37,USA,2,G
20160804 00:53,1676,WEB,N,user424,152.17.225.42,ISP18,NLD,payee12,TTO,10000,G
20160804 00:55,1677,WEB,N,user404,249.199.123.35,ISP18,CHN,payee17,TON,100000,G
20160804 00:57,1678,MOBILE-APP,N,user849,130.142.236.232,ISP6,CHN,payee24,USA,8,G
20160804 00:59,1679,MOBILE-BROWSER,N,user680,41.252.174.230,ISP8,CHN,payee3,TKM,10,G
20160804 01:00,1680,WEB,N,user806,28.8.73.209,ISP11,NLD,payee92,TKL,80,G
20160804 01:00,1681,WEB,N,user517,64.213.146.220,ISP20,CHN,payee70,NGA,4,G
20160804 01:02,1682,WEB,N,user763,183.119.215.238,ISP15,CHN,payee2,THA,9,G
20160804 01:03,1683,WEB,Y,user661,124.115.44.159,ISP4,COL,payee26,TGO,40000,G
20160804 01:04,1684,MOBILE-BROWSER,N,user678,208.146.174.165,ISP15,USA,payee52,ZAF,200,G
20160804 01:07,1685,MOBILE-APP,N,user506,173.128.143.147,ISP19,GBR,payee21,YEM,30,G
20160804 01:09,1686,WEB,N,user878,66.44.53.50,ISP30,CHN,payee73,XKX,40,G
20160804 01:10,1687,MOBILE-BROWSER,Y,user667,212.4.26.92,ISP15,NLD,payee94,WSM,30000,G
20160804 01:19,1688,MOBILE-APP,N,user81,196.165.112.125,ISP14,GBR,payee77,RUS,50,F
20160804 01:20,1689,MOBILE-BROWSER,N,user440,103.75.38.242,ISP28,ARG,payee26,WLF,10,G
20160804 01:22,1690,MOBILE-BROWSER,N,user672,11.5.242.149,ISP22,ISL,payee100,VUT,400,G
20160804 01:25,1691,WEB,N,user479,58.50.190.14,ISP6,ITA,payee58,CHN,30,G
20160804 01:27,1692,MOBILE-APP,N,user764,164.89.191.69,ISP21,DEU,payee28,RUS,1,G
20160804 01:29,1693,MOBILE-BROWSER,N,user646,69.224.83.222,ISP25,MAC,payee2,NGA,90000,G
20160804 01:31,1694,MOBILE-BROWSER,N,user879,5.6.133.146,ISP29,NCL,payee31,VEN,60000,G
20160804 01:32,1695,MOBILE-BROWSER,N,user853,236.159.89.117,ISP14,NZL,payee93,VCT,7000,G
20160804 01:34,1696,MOBILE-APP,N,user891,153.12.131.244,ISP29,NIC,payee79,VAT,8000,G
20160804 01:34,1697,MOBILE-BROWSER,N,user598,182.57.47.51,ISP24,NER,payee34,UZB,50,G
20160804 01:37,1698,WEB,N,user694,234.77.96.156,ISP6,NGA,payee64,USA,600,G
20160804 01:39,1699,WEB,N,user523,221.138.175.17,ISP12,NIU,payee43,URY,6000,G
20160804 01:39,1700,MOBILE-BROWSER,Y,user491,81.168.132.34,ISP5,CHN,payee17,UKR,600,G
20160804 01:41,1701,MOBILE-APP,Y,user619,129.110.49.193,ISP5,CHN,payee27,UGA,90000,G
20160804 01:42,1702,MOBILE-APP,Y,user300,212.195.140.182,ISP13,PRY,payee26,TLS,400,F
20160804 01:43,1703,MOBILE-BROWSER,N,user637,110.204.234.81,ISP21,NOR,payee98,TZA,600,G
20160804 01:46,1704,WEB,N,user595,190.139.121.110,ISP2,USA,payee85,TWN,8,G
20160804 01:48,1705,MOBILE-BROWSER,N,user552,60.11.89.68,ISP11,PAK,payee82,TUV,9000,G
20160804 01:51,1706,MOBILE-BROWSER,N,user322,113.55.149.167,ISP29,USA,payee25,TUR,10,G
20160804 02:01,1707,MOBILE-BROWSER,N,user839,233.242.221.150,ISP23,PSE,payee40,TUN,3000,G
20160804 02:03,1708,MOBILE-BROWSER,N,user642,189.6.105.72,ISP16,PAN,payee9,NGA,400,G
20160804 02:04,1709,MOBILE-BROWSER,Y,user524,221.104.251.208,ISP7,CHN,payee2,TON,3,G
20160804 02:10,1710,WEB,Y,user600,80.223.159.36,ISP7,PRY,payee57,TLS,7,G
20160804 02:14,1711,MOBILE-APP,Y,user578,54.165.77.72,ISP7,CHN,payee2,TKM,80000,G
20160804 02:16,1712,MOBILE-BROWSER,N,user576,164.194.187.196,ISP19,PHL,payee51,RUS,10,G
20160804 02:17,1713,WEB,N,user403,247.252.152.157,ISP15,USA,payee65,CHN,50,G
20160804 02:17,1714,MOBILE-BROWSER,N,user711,247.43.85.254,ISP7,POL,payee54,THA,90,G
20160804 02:21,1715,WEB,N,user452,49.59.40.174,ISP26,COL,payee44,USA,4000,G
20160804 02:21,1716,MOBILE-BROWSER,Y,user33,224.136.99.190,ISP11,PER,payee68,TKM,200,F
20160804 02:26,1717,MOBILE-BROWSER,Y,user715,222.200.138.235,ISP29,USA,payee26,USA,9,G
20160804 02:28,1718,WEB,Y,user606,227.63.180.165,ISP15,GBR,payee95,YEM,20,G
20160804 02:30,1719,MOBILE-BROWSER,Y,user705,197.124.43.186,ISP12,NLD,payee47,XKX,7,G
20160804 02:36,1720,MOBILE-APP,Y,user490,204.208.108.240,ISP20,NLD,payee76,WSM,60,G
20160804 02:36,1721,WEB,Y,user123,39.173.34.41,ISP30,NLD,payee59,USA,9000,F
20160804 02:44,1722,WEB,Y,user350,101.175.146.109,ISP12,ARG,payee30,WLF,700,G
20160804 02:48,1723,MOBILE-BROWSER,Y,user467,218.224.8.41,ISP19,ISL,payee62,VUT,5000,G
20160804 02:48,1724,MOBILE-BROWSER,Y,user327,243.42.157.14,ISP23,ITA,payee53,CHN,600,G
20160804 02:51,1725,MOBILE-BROWSER,Y,user81,74.213.150.107,ISP5,PCN,payee2,TJK,200,F
20160804 03:01,1726,WEB,Y,user776,141.220.215.239,ISP16,DEU,payee86,RUS,9000,G
20160804 03:03,1727,MOBILE-BROWSER,Y,user865,193.11.159.115,ISP16,MAC,payee13,NGA,70000,G
20160804 03:09,1728,MOBILE-APP,Y,user795,32.144.155.196,ISP23,NCL,payee5,VEN,800,G
20160804 03:11,1729,MOBILE-APP,Y,user765,236.51.48.125,ISP15,NZL,payee16,VCT,1,G
20160804 03:19,1730,WEB,Y,user575,214.158.126.234,ISP11,CHN,payee69,VAT,70,G
20160804 03:19,1731,MOBILE-BROWSER,Y,user563,239.253.161.54,ISP5,CHN,payee8,UZB,3000,G
20160804 03:21,1732,MOBILE-BROWSER,Y,user331,144.50.28.180,ISP15,NLD,payee48,USA,20,G
20160804 03:27,1733,WEB,Y,user724,255.67.138.103,ISP2,NIU,payee17,URY,50000,G
20160804 03:27,1734,MOBILE-APP,Y,user771,214.172.85.96,ISP6,PRK,payee39,UKR,40000,G
20160804 03:31,1735,WEB,Y,user816,24.3.95.90,ISP12,MNP,payee74,UGA,100,G
20160804 03:31,1736,MOBILE-BROWSER,Y,user591,184.141.104.132,ISP20,NOR,payee10,NGA,5000,G
20160804 03:38,1737,MOBILE-BROWSER,Y,user847,31.82.40.167,ISP8,OMN,payee26,TWN,60,G
20160804 03:40,1738,MOBILE-APP,Y,user695,8.12.78.214,ISP20,CHN,payee50,TUV,2000,G
20160804 03:46,1739,MOBILE-APP,Y,user632,125.0.141.29,ISP23,PLW,payee6,TUR,5,G
20160804 03:46,1740,MOBILE-BROWSER,Y,user873,137.205.130.30,ISP28,USA,payee72,TUN,20000,G
20160804 03:49,1741,MOBILE-BROWSER,Y,user338,31.192.119.150,ISP27,USA,payee19,TTO,200,G
20160804 03:49,1742,MOBILE-BROWSER,Y,user858,237.17.168.13,ISP1,PNG,payee42,TON,60000,G
20160804 03:49,1743,MOBILE-APP,Y,user607,42.203.47.135,ISP19,USA,payee75,CHN,10,G
20160804 03:51,1744,WEB,Y,user433,123.110.153.17,ISP16,CHN,payee22,RUS,4,G
20160804 03:51,1745,MOBILE-APP,Y,user492,170.50.14.65,ISP22,USA,payee2,TKL,800,G
20160804 03:54,1746,MOBILE-BROWSER,Y,user744,3.93.231.118,ISP15,PCN,payee36,TJK,70,G
20160804 03:57,1747,MOBILE-BROWSER,Y,user747,188.142.190.251,ISP28,GBR,payee61,THA,1000,G
20160804 04:00,1748,MOBILE-APP,Y,user385,199.67.56.40,ISP12,COL,payee89,TGO,7000,G
20160804 04:02,1749,MOBILE-BROWSER,Y,user537,31.166.205.147,ISP29,USA,payee68,WSM,10,G
20160804 04:04,1750,MOBILE-APP,Y,user659,208.105.241.45,ISP18,GBR,payee97,WLF,6000,G
20160804 04:06,1751,MOBILE-BROWSER,Y,user493,92.8.227.206,ISP24,CHN,payee7,VUT,20000,G
20160804 04:07,1752,MOBILE-APP,Y,user583,205.152.241.187,ISP27,NLD,payee33,CHN,2000,G
20160804 04:07,1753,MOBILE-BROWSER,Y,user546,136.77.46.19,ISP28,ARG,payee18,RUS,20,G
20160804 04:12,1754,MOBILE-BROWSER,Y,user841,28.234.227.171,ISP7,ISL,payee83,NGA,8000,G
20160804 04:14,1755,MOBILE-APP,Y,user709,27.240.36.115,ISP20,ITA,payee35,CHN,300,G
20160804 04:17,1756,MOBILE-APP,Y,user562,190.32.136.3,ISP14,DEU,payee2,VCT,6,G
20160804 04:18,1757,WEB,Y,user624,240.153.224.123,ISP9,MAC,payee17,VAT,300,G
20160804 04:20,1758,MOBILE-APP,Y,user573,16.121.17.170,ISP14,CHN,payee60,UZB,900,G
20160804 04:22,1759,WEB,Y,user547,210.162.51.39,ISP2,USA,payee63,ZAF,20,G
